step, loss 
233500 , 41.04
233600 , 63.86
233700 , 62.88
233800 , 62.01
233900 , 46.06
234000 , 49.81
234100 , 58.49
234200 , 46.59
234200 , 38.46
234300 , 38.31
234300 , 37.30
234300 , 36.72
234400 , 50.35
234500 , 48.39
234600 , 51.79
234700 , 51.46
234700 , 49.46
234800 , 31.93
234900 , 51.41
234900 , 40.14
235000 , 38.16
235000 , 40.11
235100 , 42.47
235100 , 56.98
235200 , 67.50
235300 , 56.91
235400 , 63.99
235500 , 58.82
235600 , 44.74
235700 , 84.02
235800 , 120.91
235800 , 46.41
235900 , 85.76
235900 , 81.27
236000 , 49.46
236000 , 77.59
236100 , 56.05
236200 , 72.20
236300 , 82.03
236400 , 73.87
236500 , 69.91
236600 , 50.42
236700 , 44.78
236700 , 44.56
236800 , 96.65
236900 , 135.92
237000 , 67.48
237100 , 72.31
237200 , 60.69
237300 , 64.60
237400 , 53.39
237500 , 64.32
237600 , 46.92
237700 , 47.59
237800 , 82.45
237800 , 86.44
237900 , 56.21
238000 , 73.02
238100 , 43.07
238200 , 70.21
238200 , 87.09
238300 , 80.08
238400 , 124.46
238500 , 46.85
238600 , 61.22
238700 , 80.07
238700 , 65.55
238800 , 59.70
238900 , 46.18
238900 , 47.20
238900 , 50.93
239000 , 52.56
239000 , 49.96
239100 , 52.52
239200 , 121.81
239300 , 85.07
239400 , 85.48
239400 , 79.52
239500 , 68.48
239600 , 64.84
239700 , 87.10
239800 , 77.07
239900 , 91.21
240000 , 116.05
240000 , 69.47
240100 , 55.77
240200 , 65.93
240300 , 74.26
240400 , 61.22
240400 , 67.71
240500 , 66.52
240600 , 67.44
240600 , 80.52
240700 , 65.84
240700 , 69.83
240500 , 75.36
240500 , 54.53
240600 , 58.01
240700 , 64.34
240800 , 79.59
240900 , 44.73
241000 , 50.21
241100 , 130.79
241200 , 89.19
241300 , 114.12
241400 , 91.17
241500 , 86.89
241500 , 68.91
241600 , 87.41
241700 , 89.63
241800 , 54.88
241900 , 85.02
242000 , 61.27
242100 , 78.28
242100 , 60.47
242100 , 55.23
242200 , 91.25
242300 , 61.41
242400 , 40.97
242500 , 51.09
242500 , 118.24
242600 , 30.89
242700 , 57.13
242800 , 59.47
242900 , 67.74
243000 , 60.21
243100 , 45.02
243200 , 64.99
243300 , 52.03
243400 , 57.43
243500 , 45.81
243600 , 61.61
243700 , 88.36
243800 , 73.07
243800 , 98.12
243900 , 68.56
244000 , 56.41
244100 , 61.84
244200 , 60.80
244300 , 52.36
244400 , 42.39
244500 , 58.05
244600 , 66.49
244700 , 57.09
244800 , 57.44
244900 , 51.57
245000 , 52.25
245100 , 74.64
245200 , 49.83
245300 , 45.00
245400 , 69.17
245500 , 46.65
245600 , 70.95
245700 , 36.86
245800 , 45.99
245800 , 49.16
245900 , 59.99
246000 , 74.50
246100 , 46.93
246200 , 84.51
246300 , 72.17
246400 , 53.34
246500 , 55.98
246600 , 95.68
246600 , 48.31
246700 , 56.76
246800 , 71.98
246900 , 66.36
247000 , 47.74
247100 , 63.07
247200 , 131.06
247300 , 80.71
247300 , 71.71
247400 , 100.40
247400 , 98.24
247500 , 75.21
247500 , 81.63
247600 , 71.23
247600 , 67.19
247700 , 77.29
247800 , 72.15
247900 , 55.67
247900 , 75.27
247900 , 69.47
247900 , 60.19
248000 , 59.70
248100 , 68.96
248100 , 64.05
248200 , 70.03
248200 , 63.25
248300 , 71.60
248300 , 75.24
248400 , 60.75
248500 , 84.65
248600 , 86.13
248700 , 57.50
248800 , 54.71
248900 , 63.99
249000 , 76.26
249100 , 49.58
249200 , 79.50
249300 , 76.50
249400 , 109.53
249500 , 44.40
249500 , 47.56
249600 , 55.59
249700 , 43.31
249800 , 59.78
249900 , 94.92
250000 , 51.28
250100 , 81.30
250200 , 103.59
250300 , 99.22
250400 , 94.62
250400 , 88.32
250500 , 96.87
250600 , 71.10
250700 , 81.63
250800 , 77.42
250900 , 68.98
250900 , 72.44
251000 , 82.07
251000 , 83.18
251100 , 100.77
251200 , 65.91
251300 , 77.81
251400 , 106.67
251500 , 99.40
251600 , 86.50
251600 , 79.55
251500 , 97.30
251400 , 63.17
251400 , 62.94
251400 , 69.95
251400 , 59.65
251400 , 62.16
251400 , 69.28
251400 , 89.02
251400 , 71.89
251400 , 73.34
251400 , 45.01
251500 , 46.76
251600 , 54.79
251700 , 62.07
251800 , 57.20
251900 , 61.13
252000 , 52.75
252100 , 103.60
252200 , 97.90
252300 , 44.34
252400 , 43.55
252500 , 60.04
252600 , 38.86
252700 , 32.00
252800 , 55.86
252900 , 121.20
253000 , 31.80
253000 , 35.98
253100 , 50.23
253100 , 43.89
253200 , 98.51
253300 , 81.97
253400 , 53.26
253500 , 104.31
253600 , 58.28
253700 , 63.26
253700 , 84.97
253700 , 54.28
253700 , 72.36
253700 , 74.23
253800 , 49.13
253900 , 51.22
254000 , 68.25
254000 , 57.99
254100 , 62.79
254200 , 48.17
254300 , 64.14
254400 , 53.52
254500 , 55.19
254500 , 56.36
254600 , 84.57
254700 , 96.41
254800 , 53.96
254900 , 88.63
255000 , 73.97
255100 , 123.13
255200 , 50.38
255300 , 92.07
255400 , 68.99
255400 , 46.85
255500 , 38.67
255600 , 52.51
255700 , 49.86
255800 , 45.77
255800 , 39.78
255900 , 69.06
256000 , 73.20
256100 , 36.08
256200 , 41.19
256300 , 54.01
256400 , 59.01
256500 , 46.55
256600 , 48.44
256700 , 46.95
256800 , 72.12
256900 , 52.48
257000 , 66.54
257000 , 55.87
257100 , 59.09
257200 , 64.00
257300 , 66.66
257300 , 77.08
257400 , 81.51
257500 , 57.79
257600 , 90.02
257700 , 54.87
257800 , 61.21
257800 , 41.47
257800 , 123.95
257800 , 79.93
257900 , 49.63
257900 , 52.55
258000 , 60.14
258100 , 85.26
258200 , 67.22
258300 , 80.49
258400 , 49.63
258500 , 72.49
258600 , 85.72
258600 , 117.85
258600 , 97.17
258700 , 72.01
258800 , 89.57
258900 , 61.18
259000 , 71.89
259000 , 73.28
259100 , 50.98
259200 , 61.26
259300 , 56.88
259400 , 61.15
259500 , 47.19
259600 , 65.78
259700 , 105.74
259700 , 61.74
259800 , 65.63
259900 , 53.63
260000 , 76.17
260100 , 89.12
260200 , 44.62
260300 , 69.96
260400 , 68.47
260500 , 58.16
260600 , 57.85
260600 , 59.13
260700 , 74.60
260800 , 52.13
260900 , 77.86
260900 , 75.24
261000 , 66.44
261100 , 59.80
261100 , 118.74
261100 , 120.67
261100 , 81.10
261200 , 82.42
261300 , 146.38
261400 , 74.61
261500 , 118.99
261600 , 154.44
261700 , 79.09
261800 , 119.47
261900 , 96.10
262000 , 103.89
262100 , 65.14
262200 , 88.91
262200 , 78.46
262300 , 85.38
262300 , 127.86
262400 , 64.87
262500 , 112.96
262300 , 80.78
262300 , 81.60
262300 , 86.94
262300 , 67.15
262300 , 121.68
262300 , 76.43
262300 , 71.23
262300 , 65.54
262300 , 80.23
262400 , 63.76
262500 , 78.84
262600 , 52.63
262700 , 68.16
262800 , 78.58
262900 , 114.80
262900 , 51.44
263000 , 75.12
263100 , 145.99
263100 , 59.77
263200 , 101.70
263300 , 50.26
263400 , 80.00
263500 , 46.69
263500 , 143.19
263600 , 96.45
263700 , 79.03
263800 , 57.68
263900 , 112.20
264000 , 72.76
264100 , 77.15
264200 , 57.65
264300 , 51.44
264400 , 28.65
264400 , 49.82
264500 , 58.79
264500 , 69.14
264600 , 57.24
264700 , 50.46
264800 , 56.13
264900 , 48.08
265000 , 65.68
265100 , 56.84
265200 , 52.09
265200 , 55.06
265300 , 67.38
265400 , 43.13
265500 , 98.69
265600 , 93.11
265700 , 61.96
265800 , 47.54
265800 , 116.21
265900 , 99.77
266000 , 105.02
266100 , 37.15
266200 , 38.30
266300 , 39.50
266400 , 53.44
266500 , 50.98
266600 , 40.20
266700 , 62.94
266800 , 44.90
266900 , 50.59
267000 , 54.11
267100 , 49.97
267200 , 48.03
267300 , 70.95
267400 , 45.30
267500 , 50.30
267600 , 44.75
267600 , 51.56
267700 , 45.03
267800 , 75.58
267900 , 69.81
268000 , 51.28
268000 , 59.72
268100 , 47.97
268100 , 91.52
268100 , 45.82
268200 , 64.04
268300 , 67.91
268400 , 50.26
268500 , 66.64
268600 , 96.03
268700 , 58.14
268800 , 73.96
268900 , 65.90
269000 , 66.74
269000 , 74.96
269100 , 59.65
269200 , 58.20
269300 , 59.00
269400 , 78.30
269400 , 87.17
269400 , 78.08
269500 , 103.39
269500 , 84.82
269600 , 91.88
269700 , 62.42
269800 , 61.74
269900 , 66.18
270000 , 56.89
270100 , 85.31
270200 , 45.12
270200 , 75.91
270200 , 49.56
270300 , 51.74
270300 , 94.31
270400 , 83.21
270500 , 60.47
270600 , 63.00
270700 , 48.07
270800 , 104.34
270900 , 70.77
271000 , 79.17
271100 , 87.24
271100 , 75.27
271200 , 66.80
271300 , 60.36
271400 , 60.60
271500 , 62.78
271600 , 88.85
271700 , 65.33
271700 , 74.68
271800 , 66.95
271900 , 102.30
271900 , 81.40
272000 , 69.46
272000 , 73.08
272000 , 125.38
272100 , 103.03
272200 , 98.09
272300 , 55.94
272400 , 94.98
272500 , 84.16
272600 , 113.45
272700 , 78.74
272800 , 87.92
272900 , 76.52
272900 , 70.05
273000 , 111.16
273000 , 102.36
273100 , 80.73
273100 , 68.34
273100 , 68.73
273200 , 77.38
273300 , 114.22
273300 , 80.95
273300 , 99.22
273300 , 65.58
273200 , 82.31
273200 , 68.62
273200 , 93.84
273200 , 65.78
273100 , 71.18
273100 , 79.90
273200 , 53.52
273300 , 65.84
273300 , 68.48
273400 , 46.63
273500 , 55.35
273600 , 52.03
273700 , 75.70
273700 , 101.59
273800 , 99.75
273900 , 104.84
274000 , 83.52
274000 , 57.89
274100 , 80.22
274100 , 70.64
274200 , 139.39
274300 , 63.31
274400 , 62.59
274500 , 39.76
274600 , 84.42
274700 , 54.80
274800 , 74.38
274900 , 64.84
274900 , 90.26
274900 , 79.48
275000 , 30.98
275000 , 47.47
275100 , 100.93
275200 , 72.08
275300 , 43.94
275400 , 57.81
275500 , 57.78
275600 , 81.61
275700 , 61.97
275700 , 47.61
275800 , 56.53
275800 , 68.38
275900 , 57.44
276000 , 56.96
276000 , 58.82
276100 , 65.66
276200 , 62.22
276300 , 109.27
276400 , 85.80
276500 , 67.91
276600 , 73.49
276700 , 74.54
276800 , 68.62
276900 , 54.48
277000 , 41.06
277000 , 42.67
277000 , 73.10
277100 , 63.19
277100 , 49.65
277200 , 73.13
277300 , 47.41
277300 , 72.75
277400 , 58.74
277500 , 41.96
277600 , 42.77
277700 , 43.99
277800 , 52.19
277900 , 43.62
278000 , 55.39
278100 , 47.16
278200 , 51.54
278300 , 48.86
278300 , 59.31
278400 , 61.83
278500 , 46.69
278500 , 52.71
278600 , 48.98
278700 , 53.26
278800 , 62.28
278900 , 58.21
278900 , 46.20
279000 , 62.38
279000 , 59.10
279100 , 88.46
279200 , 63.57
279300 , 80.35
279400 , 43.36
279500 , 55.10
279600 , 74.71
279600 , 88.02
279700 , 69.35
279700 , 68.45
279800 , 90.34
279900 , 50.11
279900 , 106.31
280000 , 91.28
280100 , 83.87
280100 , 63.60
280200 , 58.02
280300 , 74.22
280400 , 65.12
280500 , 88.65
280500 , 73.08
280500 , 57.59
280500 , 72.93
280600 , 49.51
280700 , 68.25
280800 , 114.62
280900 , 67.30
281000 , 113.04
281100 , 48.46
281200 , 64.67
281300 , 81.30
281400 , 116.45
281500 , 71.18
281600 , 75.67
281600 , 62.19
281700 , 61.88
281800 , 59.58
281900 , 76.47
282000 , 70.20
282100 , 59.12
282200 , 70.14
282300 , 61.93
282400 , 56.04
282500 , 64.22
282600 , 69.32
282700 , 88.26
282800 , 71.80
282900 , 100.52
282900 , 78.40
283000 , 75.99
283100 , 83.27
283200 , 143.53
283300 , 64.41
283400 , 124.78
283500 , 84.18
283600 , 85.82
283700 , 70.22
283800 , 92.22
283900 , 96.23
284000 , 85.86
284100 , 83.61
284200 , 65.50
284200 , 62.57
284200 , 75.67
284200 , 64.95
284200 , 83.03
284000 , 65.64
284000 , 68.93
284000 , 61.90
284000 , 54.29
284100 , 93.63
284100 , 52.24
284200 , 62.25
284300 , 67.44
284400 , 51.30
284500 , 63.61
284600 , 94.19
284700 , 84.69
284800 , 125.23
284900 , 28.82
285000 , 80.99
285100 , 40.75
285200 , 72.17
285200 , 79.01
285300 , 42.66
285400 , 29.19
285500 , 55.68
285600 , 43.70
285600 , 104.58
285700 , 69.55
285700 , 48.41
285800 , 103.98
285900 , 72.99
286000 , 38.13
286000 , 44.42
286100 , 99.46
286100 , 56.92
286100 , 82.65
286200 , 75.27
286300 , 85.08
286400 , 66.37
286500 , 72.57
286600 , 55.34
286600 , 55.85
286700 , 90.49
286800 , 63.07
286900 , 77.14
286900 , 85.15
286900 , 63.73
287000 , 63.57
287000 , 63.09
287100 , 111.87
287200 , 84.73
287300 , 109.31
287400 , 87.89
287500 , 55.39
287600 , 71.76
287700 , 78.90
287700 , 103.45
287800 , 45.28
287900 , 40.37
288000 , 68.95
288100 , 36.40
288200 , 43.26
288300 , 63.25
288400 , 53.38
288500 , 56.09
288600 , 51.20
288600 , 55.78
288700 , 54.79
288800 , 70.83
288900 , 52.44
289000 , 50.41
289100 , 38.05
289200 , 43.32
289300 , 36.70
289400 , 47.99
289500 , 67.31
289500 , 62.97
289600 , 56.30
289700 , 71.52
289800 , 73.29
289800 , 45.13
289800 , 95.49
289900 , 57.79
290000 , 65.19
290100 , 83.17
290200 , 93.42
290300 , 57.45
290400 , 119.89
290400 , 64.20
290500 , 67.22
290600 , 56.42
290700 , 66.30
290800 , 59.09
290900 , 57.57
291000 , 68.79
291100 , 125.31
291100 , 95.61
291200 , 119.87
291300 , 99.01
291400 , 68.79
291500 , 100.99
291600 , 61.80
291600 , 71.17
291700 , 71.74
291800 , 74.28
291900 , 49.36
292000 , 61.07
292100 , 67.12
292100 , 58.62
292200 , 54.12
292300 , 69.59
292400 , 68.11
292500 , 76.01
292600 , 53.69
292700 , 74.37
292800 , 72.76
292900 , 65.27
293000 , 59.86
293100 , 89.89
293200 , 92.83
293200 , 63.20
293300 , 66.08
293400 , 70.90
293500 , 106.21
293600 , 97.88
293700 , 102.14
293700 , 110.67
293700 , 81.51
293700 , 82.99
293800 , 71.19
293900 , 70.78
294000 , 102.01
294100 , 67.57
294200 , 90.79
294300 , 75.79
294400 , 80.79
294500 , 94.23
294600 , 66.95
294700 , 59.00
294700 , 88.21
294700 , 89.67
294800 , 77.97
294900 , 77.27
295000 , 85.51
295100 , 79.52
295100 , 75.88
295000 , 63.23
295000 , 85.36
295000 , 82.00
294900 , 51.30
294900 , 63.51
294900 , 107.74
295000 , 55.40
295100 , 59.34
295100 , 60.69
295200 , 44.96
295300 , 63.22
295400 , 39.55
295400 , 37.78
295400 , 45.75
295500 , 62.48
295600 , 95.83
295700 , 99.04
295800 , 70.09
295900 , 70.55
296000 , 58.17
296100 , 112.67
296200 , 76.39
296300 , 51.51
296400 , 67.56
296500 , 55.67
296600 , 40.21
296700 , 98.56
296800 , 45.21
296800 , 59.12
296900 , 36.07
297000 , 56.79
297100 , 100.20
297200 , 78.57
297300 , 65.62
297400 , 51.93
297500 , 48.55
297500 , 63.08
297600 , 48.21
297600 , 45.32
297700 , 55.41
297800 , 69.76
297900 , 59.30
298000 , 79.47
298100 , 96.10
298100 , 75.56
298100 , 73.03
298200 , 96.73
298300 , 70.14
298400 , 107.99
298500 , 78.56
298500 , 71.09
298600 , 70.89
298700 , 48.12
298800 , 42.93
298900 , 51.60
299000 , 31.14
299100 , 43.30
299200 , 46.30
299200 , 42.52
299300 , 62.29
299400 , 38.13
299500 , 56.31
299600 , 54.11
299700 , 46.09
299800 , 51.56
299900 , 37.81
300000 , 49.03
300100 , 40.11
300200 , 53.27
300300 , 74.26
300400 , 59.72
300500 , 57.48
300600 , 45.08
300700 , 66.98
300700 , 73.80
300800 , 51.63
300900 , 51.44
301000 , 57.49
301100 , 71.49
301100 , 86.62
301200 , 65.95
301300 , 63.09
301400 , 66.21
301500 , 57.50
301600 , 53.67
301600 , 67.86
301600 , 65.82
301700 , 44.69
301800 , 81.30
301900 , 57.91
302000 , 77.74
302000 , 78.51
302100 , 58.22
302100 , 53.74
302100 , 97.79
302200 , 79.54
302300 , 96.20
302400 , 59.47
302500 , 55.99
302600 , 68.64
302700 , 65.04
302700 , 69.31
302800 , 88.42
302900 , 77.73
303000 , 78.50
303000 , 60.20
303100 , 73.03
303200 , 93.86
303300 , 70.14
303400 , 55.70
303500 , 56.40
303600 , 72.16
303700 , 64.55
303800 , 64.69
303900 , 97.28
304000 , 79.34
304100 , 57.22
304200 , 57.58
304300 , 68.03
304300 , 56.01
304400 , 81.87
304500 , 54.47
304600 , 117.36
304600 , 152.92
304700 , 69.39
304800 , 87.93
304900 , 75.29
304900 , 72.28
305000 , 98.38
305100 , 76.69
305200 , 68.49
305300 , 68.35
305400 , 123.87
305500 , 71.81
305600 , 73.84
305700 , 69.73
305800 , 118.91
305900 , 87.45
305900 , 79.39
306000 , 85.74
306000 , 64.86
306000 , 50.56
306000 , 117.36
306000 , 91.83
305900 , 65.68
305900 , 54.17
305900 , 72.98
305900 , 69.85
305800 , 59.16
305800 , 77.45
305800 , 63.55
305700 , 66.82
305800 , 44.06
305900 , 64.93
306000 , 48.94
306100 , 71.11
306200 , 63.33
306200 , 58.72
306300 , 108.29
306300 , 95.22
306400 , 36.06
306400 , 63.33
306500 , 55.97
306600 , 47.47
306700 , 134.70
306800 , 34.66
306800 , 33.45
306800 , 120.03
306900 , 44.47
307000 , 88.36
307100 , 60.58
307200 , 77.52
307200 , 108.70
307300 , 73.16
307400 , 43.08
307400 , 66.87
307500 , 75.64
307600 , 67.30
307700 , 51.40
307800 , 72.06
307900 , 88.39
308000 , 60.17
308100 , 77.14
308100 , 98.52
308200 , 61.95
308300 , 93.17
308400 , 58.91
308500 , 69.39
308600 , 91.44
308600 , 61.71
308700 , 45.18
308800 , 69.54
308900 , 66.65
309000 , 82.56
309100 , 50.34
309200 , 91.58
309300 , 81.51
309300 , 69.51
309400 , 81.06
309500 , 71.41
309600 , 58.35
309700 , 46.17
309700 , 48.35
309800 , 67.41
309900 , 65.08
310000 , 52.22
310000 , 40.22
310100 , 51.56
310100 , 34.04
310200 , 42.96
310300 , 50.02
310400 , 51.86
310500 , 99.81
310600 , 45.75
310700 , 51.35
310800 , 50.99
310900 , 42.78
310900 , 67.83
311000 , 43.77
311100 , 62.61
311100 , 37.35
311200 , 56.00
311300 , 84.38
311400 , 51.16
311500 , 67.76
311600 , 109.35
311700 , 54.10
311800 , 84.99
311900 , 53.53
312000 , 62.64
312100 , 90.59
312200 , 86.40
312300 , 88.35
312400 , 70.91
312500 , 48.83
312500 , 52.00
312600 , 57.60
312700 , 62.36
312800 , 86.94
312900 , 71.69
313000 , 71.34
313100 , 112.32
313100 , 83.94
313200 , 63.66
313300 , 64.02
313400 , 125.29
313500 , 58.48
313500 , 48.94
313600 , 56.06
313600 , 104.40
313700 , 67.00
313800 , 65.07
313800 , 53.15
313800 , 59.14
313900 , 59.27
314000 , 68.52
314100 , 114.22
314200 , 89.28
314300 , 82.36
314400 , 56.36
314500 , 61.54
314600 , 70.89
314700 , 70.98
314800 , 62.87
314900 , 62.77
315000 , 47.70
315100 , 51.76
315200 , 54.30
315300 , 144.33
315400 , 91.48
315400 , 110.81
315400 , 75.45
315500 , 93.33
315600 , 83.78
315700 , 87.47
315800 , 93.93
315900 , 60.85
315900 , 154.35
316000 , 77.35
316100 , 80.05
316200 , 75.42
316300 , 112.27
316400 , 66.93
316500 , 56.35
316600 , 81.17
316700 , 91.41
316800 , 75.54
316800 , 85.65
316800 , 79.93
316700 , 70.17
316700 , 71.94
316600 , 76.51
316600 , 62.27
316600 , 69.53
316600 , 75.90
316600 , 62.58
316700 , 63.02
316800 , 69.03
316900 , 90.66
317000 , 51.39
317000 , 87.71
317100 , 54.15
317200 , 85.78
317300 , 71.14
317400 , 127.59
317500 , 64.07
317600 , 59.94
317700 , 56.46
317800 , 44.53
317900 , 49.73
318000 , 74.23
318000 , 72.94
318100 , 31.30
318200 , 52.73
318300 , 33.22
318400 , 70.71
318500 , 76.75
318500 , 51.12
318600 , 109.95
318700 , 79.78
318800 , 66.72
318900 , 52.21
319000 , 70.19
319100 , 55.88
319200 , 47.70
319300 , 69.58
319400 , 77.97
319500 , 67.58
319600 , 53.62
319700 , 61.01
319800 , 163.97
319900 , 81.58
320000 , 60.09
320100 , 74.81
320200 , 83.69
320200 , 62.91
320300 , 71.88
320400 , 68.11
320500 , 45.67
320600 , 54.93
320700 , 51.95
320800 , 48.88
320900 , 56.04
321000 , 65.40
321100 , 69.72
321200 , 43.73
321300 , 42.80
321400 , 50.44
321500 , 65.91
321500 , 46.15
321600 , 73.97
321600 , 53.04
321700 , 49.62
321800 , 46.82
321900 , 69.14
322000 , 48.82
322100 , 61.29
322200 , 41.79
322300 , 64.47
322400 , 72.19
322500 , 87.04
322600 , 64.72
322700 , 55.24
322800 , 94.75
322900 , 39.27
323000 , 85.14
323100 , 72.27
323100 , 56.07
323200 , 73.99
323300 , 50.93
323400 , 70.65
323500 , 71.22
323600 , 77.42
323700 , 117.18
323800 , 71.47
323800 , 92.10
323900 , 58.91
323900 , 97.12
324000 , 77.47
324100 , 81.49
324200 , 94.66
324200 , 54.21
324300 , 52.36
324400 , 82.92
324500 , 67.88
324600 , 85.69
324700 , 56.48
324800 , 55.22
324900 , 85.53
325000 , 68.55
325000 , 92.92
325100 , 127.41
325100 , 72.71
325100 , 70.23
325200 , 86.51
325300 , 71.83
325400 , 61.89
325500 , 92.22
325600 , 120.56
325700 , 58.92
325800 , 45.22
325900 , 67.49
325900 , 41.24
326000 , 48.97
326100 , 85.96
326200 , 110.16
326300 , 114.10
326300 , 101.49
326400 , 77.99
326500 , 71.80
326600 , 116.99
326700 , 82.35
326800 , 90.71
326900 , 106.11
327000 , 100.75
327100 , 74.37
327200 , 117.73
327200 , 93.56
327200 , 76.64
327300 , 77.63
327400 , 124.48
327500 , 144.53
327600 , 81.75
327700 , 69.52
327500 , 81.50
327500 , 81.19
327500 , 65.48
327600 , 55.64
327700 , 60.69
327800 , 40.41
327900 , 56.46
328000 , 50.23
328100 , 129.58
328100 , 89.81
328200 , 82.30
328300 , 136.97
328400 , 46.67
328500 , 66.91
328600 , 65.78
328700 , 49.55
328800 , 43.94
328900 , 89.58
329000 , 47.65
329100 , 47.52
329200 , 53.66
329300 , 71.48
329300 , 40.79
329400 , 100.16
329500 , 72.08
329600 , 60.17
329700 , 56.97
329800 , 65.14
329900 , 56.32
330000 , 58.27
330100 , 73.64
330200 , 67.92
330300 , 70.97
330400 , 69.33
330500 , 56.39
330600 , 62.50
330700 , 77.10
330800 , 133.45
330800 , 115.72
330800 , 83.87
330800 , 98.76
330900 , 72.83
331000 , 76.44
331100 , 72.61
331100 , 109.16
331200 , 65.95
331300 , 68.20
331400 , 40.67
331500 , 34.45
331600 , 35.09
331700 , 33.14
331800 , 45.12
331800 , 50.98
331900 , 71.95
332000 , 53.00
332100 , 65.59
332200 , 49.14
332300 , 53.48
332400 , 40.83
332500 , 82.32
332600 , 62.05
332600 , 56.54
332600 , 44.05
332700 , 55.84
332800 , 68.77
332900 , 77.43
333000 , 102.11
333100 , 73.45
333100 , 76.59
333200 , 83.36
333300 , 45.06
333400 , 67.65
333500 , 82.64
333600 , 80.44
333700 , 75.08
333700 , 106.00
333800 , 51.49
333900 , 62.34
333900 , 90.75
333900 , 79.46
334000 , 62.72
334100 , 79.35
334200 , 53.92
334200 , 55.19
334300 , 79.86
334400 , 53.13
334500 , 84.98
334500 , 65.05
334600 , 54.78
334700 , 63.09
334800 , 70.26
334900 , 80.73
335000 , 46.49
335000 , 45.31
335100 , 68.96
335200 , 81.68
335200 , 78.59
335200 , 65.70
335200 , 93.00
335300 , 58.69
335400 , 98.66
335500 , 44.28
335500 , 83.73
335500 , 55.94
335500 , 65.42
335600 , 61.91
335700 , 44.57
335700 , 70.79
335800 , 57.35
335900 , 70.82
336000 , 63.54
336100 , 52.18
336200 , 64.03
336200 , 72.31
336300 , 82.30
336400 , 96.76
336500 , 54.13
336600 , 54.08
336600 , 63.32
336700 , 55.84
336800 , 56.62
336900 , 88.01
337000 , 64.46
337000 , 89.17
337000 , 103.81
337100 , 105.32
337100 , 121.11
337100 , 67.96
337200 , 77.45
337300 , 129.62
337400 , 68.31
337500 , 78.11
337600 , 60.12
337700 , 71.34
337800 , 74.39
337900 , 86.04
337900 , 78.26
337900 , 94.84
338000 , 77.78
338100 , 77.68
338200 , 88.62
338300 , 102.70
338400 , 83.55
338500 , 109.92
338600 , 82.58
338500 , 62.37
338500 , 68.71
338400 , 81.72
338400 , 68.83
338400 , 90.55
338400 , 89.35
338400 , 68.44
338400 , 66.34
338400 , 61.24
338400 , 63.53
338400 , 91.03
338400 , 64.74
338400 , 49.14
338500 , 53.16
338600 , 61.30
338700 , 51.86
338800 , 64.70
338900 , 93.50
339000 , 77.98
339100 , 58.67
339200 , 62.53
339200 , 75.36
339300 , 69.30
339300 , 58.78
339400 , 111.34
339500 , 66.91
339600 , 47.02
339700 , 88.86
339700 , 73.71
339800 , 65.68
339900 , 80.23
340000 , 78.76
340100 , 55.97
340200 , 64.73
340300 , 54.81
340400 , 66.14
340500 , 54.09
340600 , 71.02
340600 , 54.96
340700 , 74.52
340800 , 82.10
340900 , 99.68
341000 , 71.13
341100 , 55.10
341100 , 59.32
341200 , 68.95
341300 , 67.10
341400 , 72.45
341400 , 53.90
341500 , 52.63
341600 , 105.02
341700 , 70.69
341800 , 71.74
341900 , 61.18
342000 , 60.62
342100 , 53.96
342200 , 41.06
342300 , 63.86
342400 , 62.86
342500 , 62.06
342600 , 46.03
342700 , 49.79
342800 , 58.52
342900 , 46.59
342900 , 38.46
343000 , 38.34
343000 , 37.34
343000 , 36.74
343100 , 50.40
343200 , 48.38
343300 , 51.83
343400 , 51.40
343400 , 49.42
343500 , 31.90
343600 , 51.41
343600 , 40.13
343700 , 38.12
343700 , 40.07
343800 , 42.50
343800 , 57.00
343900 , 67.47
344000 , 56.88
344100 , 64.00
344200 , 58.82
344300 , 44.76
344400 , 84.05
344500 , 120.87
344500 , 46.38
344600 , 85.76
344600 , 81.28
344700 , 49.43
344700 , 77.58
344800 , 56.05
344900 , 72.19
345000 , 82.01
345100 , 73.92
345200 , 69.93
345300 , 50.42
345400 , 44.76
345400 , 44.56
345500 , 96.63
345600 , 135.91
345700 , 67.46
345800 , 72.27
345900 , 60.73
346000 , 64.65
346100 , 53.38
346200 , 64.30
346300 , 46.89
346400 , 47.62
346500 , 82.42
346500 , 86.41
346600 , 56.18
346700 , 72.98
346800 , 43.11
346900 , 70.22
346900 , 87.09
347000 , 80.10
347100 , 124.52
347200 , 46.88
347300 , 61.24
347400 , 80.07
347400 , 65.56
347500 , 59.70
347600 , 46.15
347600 , 47.16
347600 , 50.93
347700 , 52.60
347700 , 50.00
347800 , 52.49
347900 , 121.79
348000 , 85.07
348100 , 85.45
348100 , 79.51
348200 , 68.47
348300 , 64.84
348400 , 87.08
348500 , 77.06
348600 , 91.23
348700 , 116.07
348700 , 69.49
348800 , 55.74
348900 , 65.91
349000 , 74.22
349100 , 61.16
349100 , 67.65
349200 , 66.53
349300 , 67.52
349300 , 80.59
349400 , 65.83
349400 , 69.81
349200 , 75.35
349200 , 54.51
349300 , 58.05
349400 , 64.32
349500 , 79.60
349600 , 44.73
349700 , 50.19
349800 , 130.82
349900 , 89.20
350000 , 114.13
350100 , 91.19
350200 , 86.88
350200 , 68.87
350300 , 87.42
350400 , 89.61
350500 , 54.86
